,Country,Year,Biogas CHP,Coal and peat CHP,Liquid biofuels CHP,Natural gas CHP,Nuclear CHP,Oil CHP,Other non-renewable energy CHP,Renewable municipal waste CHP,Solid biofuels CHP,Biogas comm,Coal and peat comm,Geothermal energy comm,Liquid biofuels comm,Natural gas comm,Oil comm,Other non-renewable energy comm,Other renewable energy comm,Renewable municipal waste comm,Solar thermal energy comm,Solid biofuels comm,Solid Fossil Fuels Dependency,Oil and Petroleum (no boifuel) Dependency,Natural Gas Dependency,Biogas Cap,Fossil fuels n.e.s. Cap,Geothermal energy Cap,Liquid biofuels Cap,Marine energy Cap,Mixed Hydro Plants Cap,Nuclear Cap,Offshore wind energy Cap,Onshore wind energy Cap,Other non-renewable energy Cap,Pumped storage Cap,Renewable hydropower Cap,Renewable municipal waste Cap,Solar photovoltaic Cap,Solid biofuels Cap,Medium Household Electricity Prices (kW-hr),Medium Household Gas Prices (gJ),Population,Multiple renewables* Inv,Onshore wind energy Inv
566,Slovenia,2014,353.0,4329.0,12.0,975.0,0.0,7.0,130.0,0.0,565.0,0.0,45.0,19.0,0.0,1286.0,215.0,0.0,0.0,0.0,0.0,247.0,21.564,97.686,99.588,31.0,1178.0,0.0,1.0,0.0,0.0,688.0,0.0,3.0,2.0,180.0,1116.0,0.0,223.0,30.0,0.163,18.54,2061980,0.0,0.0
567,Slovenia,2015,304.0,4706.0,13.0,1181.0,0.0,0.0,120.0,0.0,773.0,0.0,240.0,21.0,0.0,843.0,130.0,0.0,0.0,0.0,0.0,354.0,19.108,99.614,99.612,32.0,1068.0,0.0,1.0,0.0,0.0,688.0,0.0,3.0,2.0,180.0,1115.0,0.0,238.0,30.0,0.1589,17.48,2063531,0.0,0.0
568,Slovenia,2016,277.0,4960.0,9.0,1260.0,0.0,11.0,129.0,0.0,801.0,0.0,97.0,18.0,0.0,903.0,152.0,0.0,0.0,0.0,0.0,383.0,17.26,100.296,99.393,29.0,1256.0,0.0,1.0,0.0,0.0,688.0,0.0,3.0,2.0,180.0,1113.0,0.0,233.0,30.0,0.1618,16.65,2065042,0.0,0.0
569,Slovenia,2017,220.653,4941.23,17.882,1410.18,0.0,26.726,128.655,0.0,822.932,0.0,116.068,17.684,0.0,1129.97,171.886,0.0,0.0,0.0,0.0,447.354,17.357,103.178,99.028,27.4,1268.25,0.0,1.4,0.0,0.0,688.0,0.0,3.3,2.0,180.0,1166.63,0.0,246.8,33.0,0.1609,15.35,2066388,0.0,0.0
570,Slovenia,2018,220.596,4998.87,23.087,1554.05,0.0,38.071,131.576,0.0,779.609,0.0,44.543,19.348,0.0,940.35,130.142,0.0,0.0,0.0,0.0,435.131,18.875,99.24,98.119,27.0,1452.25,0.0,1.4,0.0,0.0,688.0,0.0,3.3,2.0,180.0,1163.43,0.0,246.8,32.0,0.1613,15.1814,2073894,0.0,0.0
571,Slovenia,2019,185.915,4333.27,19.134,1675.72,0.0,36.142,146.737,0.0,963.156,0.0,25.98,19.223,0.0,1119.71,107.616,0.0,0.0,0.0,0.0,511.017,20.082,101.441,99.201,25.0,1449.68,0.0,1.4,0.0,0.0,688.0,0.0,3.3,2.0,180.0,1170.72,0.0,277.88,34.0,0.1634,15.8903,2088385,0.0,0.0
572,Slovenia,2020,185.968,4271.52,20.099,1653.8,0.0,23.508,145.334,0.0,1162.75,0.0,44.916,18.999,0.0,1192.75,74.534,0.0,0.0,0.0,0.0,490.721,17.745,99.47,99.377,30.35,1447.72,0.0,1.4,0.0,0.0,688.0,0.0,3.3,2.0,180.0,1171.86,0.0,369.78,35.0,0.1448,16.2754,2102419,0.0,0.0
573,Slovenia,2021,155.203,4474.76,19.172,1675.89,0.0,27.065,150.277,0.0,1272.04,0.0,19.209,21.48,0.0,1566.51,144.407,0.0,0.0,0.0,0.0,559.334,10.975,99.554,99.44,30.0,1506.47,0.0,1.4,0.0,0.0,688.0,0.0,3.33,2.0,180.0,1172.06,0.0,461.16,36.0,0.1662,15.1826,2108079,0.0,0.0
586,Spain,2011,,,,,,,,,,,,,,,,,,,,,67.723,99.793,101.613,222.53,48681.51,0.0,0.0,0.3,3081.63,7450.0,0.0,21529.0,211.8,2453.45,13004.92,112.0,4283.0,558.17,0.1981,14.89,46742697,0.0,37.04
587,Spain,2012,,,,,,,,,,,,,,,,,,,,,74.799,96.758,98.246,232.99,48543.36,0.0,0.0,0.3,3081.63,7450.0,0.0,22789.0,211.8,2453.45,13014.92,112.0,4569.0,635.86,0.219,18.37,46773055,0.0,57.51
588,Spain,2013,,,,,,,,,,,,,,,,,,,,,66.306,97.355,98.619,242.98,48556.28,0.0,0.0,0.3,3081.63,6984.0,5.0,22953.0,216.8,3331.4,12771.97,117.0,4690.0,652.94,0.2228,20.34,46620045,0.0,0.0
589,Spain,2014,,,,,,,,,,,,,,,,,,,,,75.294,101.662,103.536,242.54,48536.72,0.0,0.0,0.3,3081.63,7399.0,5.0,22920.0,216.8,3331.4,12809.97,117.0,4697.0,672.94,0.2165,20.9,46480882,0.0,0.0
590,Spain,2015,,,,,,,,,,,,,,,,,,,,,75.387,102.151,96.89,245.24,48094.23,0.0,0.0,0.3,3081.63,7399.0,5.0,22938.0,221.1,3331.4,13639.97,117.0,4704.0,672.44,0.2309,20.32,46444832,28.36,0.0
591,Spain,2016,,,,,,,,,,,,,,,,,,,,,71.483,99.236,98.742,247.82,47195.65,0.0,0.0,4.8,3081.63,7399.0,5.0,22985.0,221.1,3331.4,13666.97,117.0,4713.0,672.44,0.2185,18.82,46484062,60.67,0.0
592,Spain,2017,,,,,,,,,,,,,,,,,,,,,84.556,97.849,101.292,251.11,45240.36,0.0,0.0,4.8,3081.63,7117.29,5.0,23119.48,225.1,3331.4,13665.97,121.0,4723.0,672.44,0.2296,18.52,46593236,32.94,539.07
593,Spain,2018,,,,,,,,,,,,,,,,,,,,,79.858,98.957,101.419,257.92,44833.38,0.0,6.41,4.8,3081.63,7117.29,5.0,23400.06,224.67,3331.4,13666.54,120.68,4763.61,672.44,0.2383,18.4751,46797754,436.54,188.54
594,Spain,2019,,,,,,,,,,,,,,,,,,,,,89.467,101.835,101.495,266.7,44414.41,0.0,6.41,4.8,3081.63,7117.29,5.0,25585.08,224.67,3331.4,13700.64,120.68,8807.2,718.44,0.2403,20.4438,47134837,0.0,503.73
595,Spain,2020,,,,,,,,,,,,,,,,,,,,,54.808,99.355,97.474,269.41,40336.3,0.0,6.41,4.8,3081.63,7117.29,5.0,26814.19,224.67,3331.4,13703.56,120.68,10135.59,867.85,0.2239,19.9309,47365655,688.74,126.78
596,Spain,2021,,,,,,,,,,,,,,,,,,,,,105.66,95.612,100.074,271.06,38316.72,0.0,6.41,4.8,3081.63,7117.29,5.0,27902.65,237.46,3331.4,13719.34,133.47,13715.2,867.18,0.2323,19.2038,47415794,0.0,279.46
609,Sweden,2011,305.0,16059.0,14.0,13377.0,0.0,3766.0,24522.0,17298.0,53895.0,377.0,1988.0,0.0,3182.0,640.0,3465.0,5254.0,13342.0,2151.0,0.0,29668.957,103.684,98.623,100.0,4.0,2493.0,0.0,528.0,0.15,0.0,9323.0,163.0,2601.0,366.5,99.0,16478.0,285.5,12.0,3397.0,0.2092,32.9372,9449213,0.0,60.98
610,Sweden,2012,240.0,14572.0,29.0,9394.0,0.0,3692.0,28204.0,19287.0,68166.0,228.001,1308.0,0.0,4160.0,689.0,2729.0,6144.0,14116.0,2034.0,0.0,33563.02,82.551,95.509,100.0,5.0,3531.0,0.0,528.0,0.15,0.0,9436.0,163.0,3443.0,483.5,99.0,16315.0,292.5,24.0,3522.0,0.2027,32.6035,9519374,0.0,0.0
611,Sweden,2013,255.0,15843.0,1362.0,9425.0,0.0,2280.0,30279.0,20623.0,67330.0,303.0,1589.0,0.0,2769.0,440.0,2168.0,4890.0,10354.0,1928.0,0.0,31205.0,89.742,100.436,100.0,5.0,3214.0,0.0,548.0,0.24,0.0,9408.0,212.0,3982.0,549.0,99.0,16395.0,340.0,43.0,3120.0,0.2101,34.088,9600379,0.0,51.65
612,Sweden,2014,201.0,12579.0,540.0,4900.0,0.0,1727.0,31413.0,22362.0,65393.0,169.0,1396.0,0.0,1609.0,329.0,1289.0,4611.0,13241.0,1765.0,0.0,29976.0,101.198,101.572,100.0,2.0,3174.0,0.0,522.0,0.19,0.0,9507.0,213.0,4875.0,419.5,99.0,15897.0,229.5,60.0,3729.0,0.1967,32.8982,9696110,0.0,44.71
613,Sweden,2015,149.0,11634.0,264.0,5394.0,0.0,1447.0,33653.0,24080.0,67591.0,125.0,1335.0,0.0,1504.0,362.0,1103.0,5246.0,12960.0,2419.0,0.0,29472.0,97.375,114.645,100.0,2.0,2516.0,0.0,576.0,0.19,0.0,9688.0,213.0,5606.0,519.0,99.0,16230.0,438.0,104.0,3700.0,0.1872,31.4312,9799186,0.0,0.0
614,Sweden,2016,146.0,10577.0,499.0,7499.0,0.0,2568.0,37813.0,21344.0,73915.002,128.0,1252.0,0.0,2003.0,275.0,1693.0,5876.0,11448.0,2357.0,0.0,29775.04,115.743,107.341,100.0,2.0,1892.0,0.0,515.0,0.19,0.0,9768.0,203.0,6232.0,753.5,99.0,16367.0,563.5,153.0,3769.0,0.1915,31.3541,9923085,0.0,14.15
615,Sweden,2017,138.0,11665.0,384.0,2973.0,0.0,1378.0,40294.0,22107.0,75708.925,297.0,1041.0,0.0,1372.0,221.0,1054.0,5559.0,10750.0,2360.0,0.0,29700.95,101.303,86.791,100.0,2.0,1863.0,0.0,547.0,0.19,99.0,8999.0,203.0,6408.0,757.0,0.0,16403.0,567.0,244.0,3706.0,0.1955,33.6762,10057698,0.0,586.39
616,Sweden,2018,130.0,13079.0,576.0,4370.0,0.0,1978.0,38056.0,20910.0,75312.0,187.0,595.0,0.0,2136.0,192.0,1208.0,5145.0,11214.0,2169.0,0.0,28699.0,100.52,90.63,100.0,2.0,2632.0,0.0,535.0,0.19,99.0,8656.0,203.0,7097.0,755.5,0.0,16332.0,565.5,428.0,3918.0,0.191,32.0246,10175214,0.0,0.0
617,Sweden,2019,217.0,8424.0,398.0,3119.0,0.0,1267.0,38883.0,21666.0,77543.0,252.0,386.0,0.0,2135.0,96.0,1141.0,6040.0,11430.0,2624.0,0.0,27938.0,103.209,106.841,100.0,2.0,2287.0,0.0,895.0,0.0,99.0,8624.0,203.0,8478.0,757.5,0.0,16363.0,567.5,714.0,3834.0,0.2033,32.8557,10278887,0.0,0.0
618,Sweden,2020,158.0,6110.0,293.0,839.0,0.0,680.0,40987.0,24555.0,65359.0,101.0,309.0,0.0,903.0,245.0,770.0,6665.0,12377.0,3247.0,0.0,25279.0,98.812,118.053,100.0,100.0,4119.0,0.0,895.0,0.0,99.0,7777.0,203.0,9773.0,622.5,0.0,16307.0,622.5,1107.0,2942.0,0.1914,36.1235,10353442,0.0,0.0
619,Sweden,2021,159.0,5799.0,1081.0,3070.0,0.0,1531.0,41251.0,23686.0,82962.0,62.0,368.0,0.0,3327.0,673.0,1453.0,7434.0,11689.0,3440.0,0.0,31872.0,94.197,72.424,100.0,100.0,3760.0,0.0,895.0,0.0,99.0,6899.0,193.0,11923.0,386.0,0.0,16308.0,386.0,1606.0,3093.0,0.2114,39.9512,10415811,0.0,21.58
