Country,Year,Biogas CHP,Coal and peat CHP,Fossil fuels n.e.s. CHP,Geothermal energy CHP,Liquid biofuels CHP,Natural gas CHP,Nuclear CHP,Oil CHP,Other non-renewable energy CHP,Other renewable energy CHP,Renewable municipal waste CHP,Solar thermal energy CHP,Solid biofuels CHP,Biogas comm,Coal and peat comm,Fossil fuels n.e.s. comm,Geothermal energy comm,Liquid biofuels comm,Natural gas comm,Nuclear comm,Oil comm,Other non-renewable energy comm,Other renewable energy comm,Renewable municipal waste comm,Solar thermal energy comm,Solid biofuels comm,Solid Fossil Fuels Dependency,Oil and Petroleum (no boifuel) Dependency,Natural Gas Dependency,Biogas Cap,Coal and peat Cap,Fossil fuels n.e.s. Cap,Geothermal energy Cap,Liquid biofuels Cap,Marine energy Cap,Mixed Hydro Plants Cap,Natural gas Cap,Nuclear Cap,Offshore wind energy Cap,Oil Cap,Onshore wind energy Cap,Other non-renewable energy Cap,Pumped storage Cap,Renewable hydropower Cap,Renewable municipal waste Cap,Solar photovoltaic Cap,Solar thermal energy Cap,Solid biofuels Cap,Medium Household Electricity Prices (kW-hr),Medium Household Gas Prices (gJ),Population,Biogas Inv,Coal and peat Inv,Concentrated solar power Inv,Fossil fuels n.e.s. Inv,Geothermal energy Inv,Liquid biofuels Inv,Marine energy Inv,Multiple renewables* Inv,Natural gas Inv,Non-renewable municipal waste Inv,Nuclear Inv,Off-grid Solar photovoltaic Inv,Offshore wind energy Inv,Oil Inv,On-grid Solar photovoltaic Inv,Onshore wind energy Inv,Other primary solid biofuels n.e.s. Inv,Pumped storage Inv,Renewable hydropower Inv,Renewable municipal waste Inv,Solar thermal energy Inv
Sweden,2010,333,18173,0,0,1300,17840,0,8077,24372,0,15805,0,74500,398,1804,0,0,5100,951,0,6898,6249,0,4100,0,35000.02,113.726,93.662,100,22,0,4761,0,528,0.15,0,0,8977,163,0,1854,427,108,16624,327,11,0,3178,,,9378126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.59,0,0
Sweden,2011,305,16059,0,0,14,13377,0,3766,24522,4860,17298,0,53895,377,1988,0,0,3182,640,0,3465,5254,13342,2151,0,29668.957,103.684,98.623,100,4,0,2493,0,528,0.15,0,0,9323,163,0,2601,366.5,99,16478,285.5,12,0,3397,0.2092,32.9372,9449213,0,0,0,0,0,29.8,0,0,0,0,0,0,0,0,0,60.98,0,0,0,86.21,0
Sweden,2012,240,14572,0,0,29,9394,0,3692,28204,6739,19287,0,68166,228.001,1308,0,0,4160,689,0,2729,6144,14116,2034,0,33563.02,82.551,95.509,100,5,0,3531,0,528,0.15,0,0,9436,163,0,3443,483.5,99,16315,292.5,24,0,3522,0.2027,32.6035,9519374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.07,0,0,0,0
Sweden,2013,255,15843,0,0,1362,9425,0,2280,30279,5706,20623,0,67330,303,1589,0,0,2769,440,0,2168,4890,10354,1928,0,31205,89.742,100.436,100,5,0,3214,0,548,0.24,0,0,9408,212,0,3982,549,99,16395,340,43,0,3120,0.2101,34.088,9600379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.65,16.74,0,0,0,0
Sweden,2014,201,12579,0,0,540,4900,0,1727,31413,4864,22362,0,65393,169,1396,0,0,1609,329,0,1289,4611,13241,1765,0,29976,101.198,101.572,100,2,0,3174,0,522,0.19,0,0,9507,213,0,4875,419.5,99,15897,229.5,60,0,3729,0.1967,32.8982,9696110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.71,172.61,0,0,0,0
Sweden,2015,149,11634,0,0,264,5394,0,1447,33653,4730,24080,0,67591,125,1335,0,0,1504,362,0,1103,5246,12960,2419,0,29472,97.375,114.645,100,2,0,2516,0,576,0.19,0,0,9688,213,0,5606,519,99,16230,438,104,0,3700,0.1872,31.4312,9799186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.66,0,0,0,0
Sweden,2016,146,10577,0,0,499,7499,0,2568,37813,4720,21344,0,73915.002,128,1252,0,0,2003,275,0,1693,5876,11448,2357,0,29775.04,115.743,107.341,100,2,0,1892,0,515,0.19,0,0,9768,203,0,6232,753.5,99,16367,563.5,153,0,3769,0.1915,31.3541,9923085,41.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.15,66.51,0,0,0,0
Sweden,2017,138,11665,0,0,384,2973,0,1378,40294,4900,22107,0,75708.925,297,1041,0,0,1372,221,0,1054,5559,10750,2360,0,29700.95,101.303,86.791,100,2,0,1863,0,547,0.19,99,0,8999,203,0,6408,757,0,16403,567,244,0,3706,0.1955,33.6762,10057698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586.39,4.21,0,0,0,0
Sweden,2018,130,13079,0,0,576,4370,0,1978,38056,4460,20910,0,75312,187,595,0,0,2136,192,0,1208,5145,11214,2169,0,28699,100.52,90.63,100,2,0,2632,0,535,0.19,99,0,8656,203,0,7097,755.5,0,16332,565.5,428,0,3918,0.191,32.0246,10175214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,2019,217,8424,0,0,398,3119,0,1267,38883,4028,21666,0,77543,252,386,0,0,2135,96,0,1141,6040,11430,2624,0,27938,103.209,106.841,100,2,0,2287,0,895,0,99,0,8624,203,0,8478,757.5,0,16363,567.5,714,0,3834,0.2033,32.8557,10278887,96.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,2020,158,6110,0,0,293,839,0,680,40987,4558,24555,0,65359,101,309,0,0,903,245,0,770,6665,12377,3247,0,25279,98.812,118.053,100,100,0,4119,0,895,0,99,0,7777,203,0,9773,622.5,0,16307,622.5,1107,0,2942,0.1914,36.1235,10353442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,2021,159,5799,0,0,1081,3070,0,1531,41251,4630,23686,0,82962,62,368,0,0,3327,673,0,1453,7434,11689,3440,0,31872,94.197,72.424,100,100,0,3760,0,895,0,99,0,6899,193,0,11923,386,0,16308,386,1606,0,3093,0.2114,39.9512,10415811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.58,0,0,0,0,0
Sweden,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,104.724,104.402,100,100,0,3760,0,895,0,99,0,6899,193,0,14364,386,0,16308,386,2606,0,3093,0.2278,61.5534,10486941,,,,,,,,,,,,,,,,,,,,,
